cumulative_reward,cral,cr,successful_landing,boundary_counter,landing_attempts,movement_ratio
17.2,0.106280193236715,0.106280193236715,True,0,1,0.03424657534246575
-0.1,0.0,0.0,True,0,1,0.014388489208633094
-0.2999999999999997,0.012048192771084376,0.012048192771084376,True,1,3,0.12244897959183673
-1.4000000000000004,0.0,0.0,True,0,2,0.0989010989010989
0.0,0.0,0.0,True,0,1,0.015873015873015872
0.0,0.0,0.0,True,0,1,0.007042253521126761
4.700000000000001,0.016438356164383605,0.016438356164383605,True,0,1,0.019801980198019802
4.5000000000000036,0.04081632653061229,0.04081632653061229,True,0,4,0.1978021978021978
-0.4,0.0,0.0,True,0,1,0.06172839506172839
-4.1000000000000005,0.0,0.0,True,0,3,0.2727272727272727
-0.1,0.0,0.0,True,0,1,0.022222222222222223
-2.0,0.0,0.0,True,0,3,0.06474820143884892
0.0,0.0,0.0,True,0,1,0.011363636363636364
-0.7,0.0,0.0,True,0,1,0.06837606837606838
-129.70000000000005,0.0,0.0,False,5,24,1.0
